sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
FI,BSIK,ZUONR,Assignment number,DZUONR,ZUONR,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,unmapped,vendor.id,0.60,supplier.id,0.50,0.10,medium,vendor.id:0.60 | supplier.id:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,REBZJ,Fiscal Year of the Relevant Invoice (for Credit Memo),REBZJ,GJAHR,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,ZOLLT,Customs Tariff Number,DZOLLT,ZOLLT,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,unmapped,vendor.id,0.60,supplier.id,0.50,0.10,medium,vendor.id:0.60 | supplier.id:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,LANDL,Supplying Country,LANDL,LAND1,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,unmapped,supplier.country_code,0.60,address.country_code,0.50,0.10,medium,supplier.country_code:0.60 | address.country_code:0.50 | supplier.address:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,QSSKZ,Withholding Tax Code,QSSKZ,QSSKZ,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,payroll.tax_amount,0.60,supplier.id,0.50,0.10,medium,payroll.tax_amount:0.60 | supplier.id:0.50 | tax.id:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,BSTAT,Document Status,BSTAT_D,BSTAT,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,vendor.status,0.60,payment.status,0.50,0.10,medium,vendor.status:0.60 | payment.status:0.50 | supplier.region_code:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,ANFBJ,Fiscal Year of the Bill of Exchange Payment Request Document,ANFBJ,GJAHR,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,EGBLD,Country of Destination for Delivery of Goods,EGBLD,LAND1,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,unmapped,supplier.country_code,0.60,address.country_code,0.50,0.10,medium,supplier.country_code:0.60 | address.country_code:0.50 | supplier.address:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,EGLLD,Supplying Country for Delivery of Goods,EGLLD,LAND1,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,unmapped,supplier.country_code,0.60,address.country_code,0.50,0.10,medium,supplier.country_code:0.60 | address.country_code:0.50 | supplier.address:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,UZAWE,Payment method supplement,UZAWE,UZAWE,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,payment.method_code,0.60,,,0.60,medium,payment.method_code:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,PSWSL,Update Currency for General Ledger Transaction Figures,PSWSL,WAERS,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,unmapped,ledger.id,0.60,accounting.document_currency_code,0.50,0.10,medium,ledger.id:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,PPDIFF,Realized Exchange Rate Gain/Loss 1.Loc.Curr.(Part Payments),PPDIFF,WRTV7,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,exchange_rate.rate,0.60,,,0.60,medium,exchange_rate.rate:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,PPDIF2,Realized Exchange Rate Gain/Loss 2.Loc. Curr.(Part Payments),PPDIF2,WRTV7,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,exchange_rate.rate,0.60,,,0.60,medium,exchange_rate.rate:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,PPDIF3,Realized Exchange Rate Gain/Loss 3.Loc.Curr.(Part Payments),PPDIF3,WRTV7,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,exchange_rate.rate,0.60,,,0.60,medium,exchange_rate.rate:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,PPRCT,Partner Profit Center,PPRCTR,PRCTR,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,profit_center.id,0.60,,,0.60,medium,profit_center.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,BUZID,Identification of the Line Item,BUZID,CHAR1,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
FI,BSIK,AUGGJ,Fiscal Year of Clearing Document,AUGGJ,GJAHR,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,KONTL,Acct assignment string for industry-specific acct assignmnts,KONTL_FI,CHAR50,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,weak_canonical_candidate,account.industry,0.60,,,0.60,medium,account.industry:0.60,context_enriched_unmapped_auto_candidate
FI,BSIK,EGRUP,Equity group,JV_EGROUP,JV_EGROUP,Vendor Open Items AP open items index. Counterpart: BSAK (cleared). FI Financial Accounting,unmapped,vendor_group.id,0.60,,,0.60,medium,vendor_group.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,ZUONR,Assignment number,DZUONR,ZUONR,Vendor Cleared Items AP cleared items index. FI Financial Accounting,unmapped,vendor.id,0.60,supplier.id,0.50,0.10,medium,vendor.id:0.60 | supplier.id:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,REBZJ,Fiscal Year of the Relevant Invoice (for Credit Memo),REBZJ,GJAHR,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,ZOLLT,Customs Tariff Number,DZOLLT,ZOLLT,Vendor Cleared Items AP cleared items index. FI Financial Accounting,unmapped,vendor.id,0.60,supplier.id,0.50,0.10,medium,vendor.id:0.60 | supplier.id:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,LANDL,Supplying Country,LANDL,LAND1,Vendor Cleared Items AP cleared items index. FI Financial Accounting,unmapped,supplier.country_code,0.60,address.country_code,0.50,0.10,medium,supplier.country_code:0.60 | address.country_code:0.50 | supplier.address:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,QSSKZ,Withholding Tax Code,QSSKZ,QSSKZ,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,payroll.tax_amount,0.60,supplier.id,0.50,0.10,medium,payroll.tax_amount:0.60 | supplier.id:0.50 | tax.id:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,BSTAT,Document Status,BSTAT_D,BSTAT,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,vendor.status,0.60,payment.status,0.50,0.10,medium,vendor.status:0.60 | payment.status:0.50 | supplier.region_code:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,ANFBJ,Fiscal Year of the Bill of Exchange Payment Request Document,ANFBJ,GJAHR,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,EGBLD,Country of Destination for Delivery of Goods,EGBLD,LAND1,Vendor Cleared Items AP cleared items index. FI Financial Accounting,unmapped,supplier.country_code,0.60,address.country_code,0.50,0.10,medium,supplier.country_code:0.60 | address.country_code:0.50 | supplier.address:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,EGLLD,Supplying Country for Delivery of Goods,EGLLD,LAND1,Vendor Cleared Items AP cleared items index. FI Financial Accounting,unmapped,supplier.country_code,0.60,address.country_code,0.50,0.10,medium,supplier.country_code:0.60 | address.country_code:0.50 | supplier.address:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,UZAWE,Payment method supplement,UZAWE,UZAWE,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,payment.method_code,0.60,,,0.60,medium,payment.method_code:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,PSWSL,Update Currency for General Ledger Transaction Figures,PSWSL,WAERS,Vendor Cleared Items AP cleared items index. FI Financial Accounting,unmapped,ledger.id,0.60,accounting.document_currency_code,0.50,0.10,medium,ledger.id:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,PPDIFF,Realized Exchange Rate Gain/Loss 1.Loc.Curr.(Part Payments),PPDIFF,WRTV7,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,exchange_rate.rate,0.60,,,0.60,medium,exchange_rate.rate:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,PPDIF2,Realized Exchange Rate Gain/Loss 2.Loc. Curr.(Part Payments),PPDIF2,WRTV7,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,exchange_rate.rate,0.60,,,0.60,medium,exchange_rate.rate:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,PPDIF3,Realized Exchange Rate Gain/Loss 3.Loc.Curr.(Part Payments),PPDIF3,WRTV7,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,exchange_rate.rate,0.60,,,0.60,medium,exchange_rate.rate:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,PPRCT,Partner Profit Center,PPRCTR,PRCTR,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,profit_center.id,0.60,,,0.60,medium,profit_center.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,BUZID,Identification of the Line Item,BUZID,CHAR1,Vendor Cleared Items AP cleared items index. FI Financial Accounting,unmapped,employee.id,0.60,absence.start_date,0.50,0.10,medium,employee.id:0.60 | absence.start_date:0.50 | account.id:0.50,context_enriched_unmapped_auto_candidate
FI,BSAK,AUGGJ,Fiscal Year of Clearing Document,AUGGJ,GJAHR,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,KONTL,Acct assignment string for industry-specific acct assignmnts,KONTL_FI,CHAR50,Vendor Cleared Items AP cleared items index. FI Financial Accounting,weak_canonical_candidate,account.industry,0.60,,,0.60,medium,account.industry:0.60,context_enriched_unmapped_auto_candidate
FI,BSAK,EGRUP,Equity group,JV_EGROUP,JV_EGROUP,Vendor Cleared Items AP cleared items index. FI Financial Accounting,unmapped,vendor_group.id,0.60,,,0.60,medium,vendor_group.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,GEGST,Technical Asset Number,GEGST,GEGST,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,weak_canonical_candidate,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,ZUJHR,Fiscal Year in Which First Acquisition Was Posted,DZUJAHR,GJAHR,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,GPLAB,Planned Retirement Date,GPLAB,DATUM,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,weak_canonical_candidate,employee.employment_status,0.60,absence.end_date,0.50,0.10,medium,employee.employment_status:0.60 | absence.end_date:0.50 | address.country:0.50,context_enriched_unmapped_auto_candidate
FI,ANLA,ORD42,Asset Type,ORD42,ORD4X,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
FI,ANLA,ANLUE,Asset Super Number,ANLUE,ANLUE,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,weak_canonical_candidate,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,URJHR,Fiscal Year of Original Acquisition,URJHR,GJAHR,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,weak_canonical_candidate,fiscal_year.id,0.60,,,0.60,medium,fiscal_year.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,EHWNR,Tax Number of the Notice of Assessment,EHWNR_ANLA,EHWNR_ANLA,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,weak_canonical_candidate,asset.id,0.60,tax.id,0.50,0.10,medium,asset.id:0.60 | tax.id:0.50,context_enriched_unmapped_auto_candidate
FI,ANLA,GRLFD,Land Register Entry: Sequence Number,GRLFD_ANLA,GRLFD_ANLA,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,FLURK,Land Register Map Number,FLURK_ANLA,CHAR4,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,FLURN,Plot Number,FLURN_ANLA,CHAR10,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,INVNR,Inventory Number,INVNR_ANLA,INVNR_ANLA,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,TXA50,Additional Asset Description,TXA50_MORE,TEXT50,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,weak_canonical_candidate,asset.description,0.60,,,0.60,medium,asset.description:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,XHERID,Indicator: Long text for manufacturer/origin,XHERID,XFELD,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,asset.manufacturer_name,0.60,,,0.60,medium,asset.manufacturer_name:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,LEANZ,Number of Lease Payments,LEANZ,46361,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,ANUPD,Indicator: Type of change to table,ANUPD,ANUPD,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
FI,ANLA,OBJNR,Object number,J_OBJNR,J_OBJNR,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,LEART,Leasing type,LEART,LEASART,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
FI,ANLA,LDT_SEQNO,Legacy Data Transfer - sequence number,FAA_LDT_SEQNO,NUMC5,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,unmapped,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
FI,ANLA,BOGUS_ANLN1,bogus asset number,/ATL/BOGUS_ANLN1,CHAR12,Asset Master Record Master asset and sub-asset data. FI Financial Accounting,weak_canonical_candidate,asset.id,0.60,,,0.60,medium,asset.id:0.60,context_enriched_unmapped_auto_candidate
CO,COBK,CPUDT,Date Document Was Created,CO_CPUDT,DATUM,CO Document Header Header for CO postings (linked to COEP). CO Controlling,weak_canonical_candidate,document.created_date,0.60,,,0.60,medium,document.created_date:0.60,context_enriched_unmapped_auto_candidate
CO,COBK,SUMBZ,Number of Posting Lines for Local Objects,CO_SUMBZ,BUZEI,CO Document Header Header for CO postings (linked to COEP). CO Controlling,unmapped,account.owner_employee_id,0.60,account.industry,0.50,0.10,medium,account.owner_employee_id:0.60 | account.industry:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
CO,COBK,DELBZ,Number of Deleted Line Items,CO_DELBZ,BUZEI,CO Document Header Header for CO postings (linked to COEP). CO Controlling,weak_canonical_candidate,account.owner_employee_id,0.60,account.industry,0.50,0.10,medium,account.owner_employee_id:0.60 | account.industry:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
CO,COBK,ALEBZ,Number of Posting Rows Sent to External Systems,CO_ALEBZ,BUZEI,CO Document Header Header for CO postings (linked to COEP). CO Controlling,unmapped,account.owner_employee_id,0.60,account.industry,0.50,0.10,medium,account.owner_employee_id:0.60 | account.industry:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
CO,COBK,ALEBN,For ALE: CO Document Number in Generating System,CO_ALEBN,BELNR,CO Document Header Header for CO postings (linked to COEP). CO Controlling,weak_canonical_candidate,account.owner_employee_id,0.60,account.industry,0.50,0.10,medium,account.owner_employee_id:0.60 | account.industry:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
CO,COBK,AWSYS,Logical system of source document,AWSYS,LOGSYS,CO Document Header Header for CO postings (linked to COEP). CO Controlling,weak_canonical_candidate,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
CO,COBK,BELNR_SENDER,CO Document Number of Controlling Document in Sender System,COBELNR_SENDER,CO_BELNR,CO Document Header Header for CO postings (linked to COEP). CO Controlling,weak_canonical_candidate,account.owner_employee_id,0.60,account.industry,0.50,0.10,medium,account.owner_employee_id:0.60 | account.industry:0.50 | accounting.document_number:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,MEGBTR,Total Quantity,MEGXXX,MENGV8,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,MBFBTR,Fixed quantity entered,MBFXXX,MENGV8,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,unmapped,audit.created_by,0.60,,,0.60,medium,audit.created_by:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,BW_REFBZ,Posting Row in Operative Version,BW_REFBZ,BUZEI,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,unmapped,fiscal_period.id,0.60,,,0.60,medium,fiscal_period.id:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,BTRKL,Amount Class for Value in Controlling Area Currency,CO_BTRKL,NUMC2,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,BELTP,Debit Type,BP_INOUT,BP_INOUT,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,BWSTRAT,Strategy for Determining an Allocation Price,BWSTRAT,BWSTRAT,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,invoice.amount,0.60,,,0.60,medium,invoice.amount:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,TIMESTMP,Time created (Greenwich Meantime),RKE_HZSTMP,RKE_TSTMP,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,unmapped,audit.created_by,0.60,,,0.60,medium,audit.created_by:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,SEGMENT,Segment for Segmental Reporting,FB_SEGMENT,FB_SEGMENT,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,segment.id,0.60,,,0.60,medium,segment.id:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,PSEGMENT,Partner Segment for Segmental Reporting,FB_PSEGMENT,FB_SEGMENT,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,segment.id,0.60,,,0.60,medium,segment.id:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,PPRCT,Partner Profit Center,PPRCTR,PRCTR,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,profit_center.id,0.60,,,0.60,medium,profit_center.id:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,AWSYS,Logical system of source document,AWSYS,LOGSYS,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,audit.source_system,0.60,,,0.60,medium,audit.source_system:0.60,context_enriched_unmapped_auto_candidate
CO,COEP,ACCASTY,Object Type,J_OBART,J_OBART,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,LSTAR,Activity Type,LSTAR,LSTAR,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,PACCASTY,Partner Object Type,CO_POBART,J_OBART,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,unmapped,activity id,0.60,absence.start_date,0.50,0.10,medium,activity id:0.60 | absence.start_date:0.50 | absence.type:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,PKOSTL,Partner Cost Center,PAR_KOSTL,KOSTL,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,cost_center.id,0.60,cost_center.code,0.50,0.10,medium,cost_center.id:0.60 | cost_center.code:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,PPSPNR,Partner Work Breakdown Structure Element,FCO_PAR_POSID,PS_POSID,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,project.wbs_element_id,0.60,material.erp_material_number,0.50,0.10,medium,project.wbs_element_id:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,PPSPID,Partner Project,FCO_PAR_PSPID,PS_PSPID,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,project.id,0.60,material.erp_material_number,0.50,0.10,medium,project.id:0.60 | material.erp_material_number:0.50 | material.id:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,PVBELN,Number of Partner Sales Order,PAR_KDAUF,VBELN,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,sales_order.id,0.60,invoice.number,0.50,0.10,medium,sales_order.id:0.60 | invoice.number:0.50 | purchase_order.line_item_number:0.50,context_enriched_unmapped_auto_candidate
CO,COEP,PVBPOSNR,Partner Sales Order Item,PAR_KDPOS,POSNR,CO Object: Line Items (by Period) Actual line items in Controlling. CO Controlling,weak_canonical_candidate,sales_order.id,0.60,,,0.60,medium,sales_order.id:0.60,context_enriched_unmapped_auto_candidate
CO,COSP,WTG001,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG002,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG003,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG004,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG005,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG006,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG007,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG008,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG009,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
CO,COSP,WTG010,Total Value in Transaction Currency,WTGXXX,WERTV8,CO Object: Cost Totals — External Postings Aggregated cost totals (primary). CO Controlling,weak_canonical_candidate,invoice.amount,0.60,accounting.document_currency_code,0.50,0.10,medium,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,context_enriched_unmapped_auto_candidate
