entry_type,canonical_term,alias,domain,source_system,note
field_alias,account.owner_employee_id,PRCD_ELEMENTS.KNUMV,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KNUMV; field_description=Number of the Document Condition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=KNUMV, domain=KNUMV"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT_K,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT_K; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,payroll.component,PA0008.EIN26,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN26; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK26,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK26; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ27,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ27; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN27,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN27; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK27,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK27; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ28,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ28; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN28,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN28; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK28,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK28; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ29,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ29; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN29,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN29; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK29,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK29; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ30,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ30; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN30,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN30; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK30,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK30; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ31,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ31; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN31,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN31; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK31,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK31; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ32,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ32; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN32,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN32; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK32,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK32; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ33,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ33; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN33,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN33; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK33,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK33; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ34,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ34; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN34,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN34; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK34,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK34; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ35,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ35; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN35,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN35; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK35,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK35; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ36,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ36; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN36,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN36; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK36,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK36; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ37,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ37; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN37,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN37; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK37,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK37; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ38,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ38; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN38,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN38; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK38,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK38; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ39,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ39; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN39,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN39; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK39,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK39; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ40,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ40; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN40,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN40; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK40,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK40; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.IND01,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND01; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND02,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND02; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND03,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND03; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND04,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND04; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND05,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND05; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND06,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND06; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND07,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND07; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND08,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND08; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND09,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND09; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND10,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND10; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND11,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND11; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND12,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND12; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND13,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND13; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND14,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND14; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND15,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND15; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND16,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND16; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND17,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND17; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND18,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND18; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND19,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND19; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND20,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND20; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND21,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND21; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND22,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND22; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND23,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND23; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND24,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND24; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND25,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND25; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND26,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND26; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
field_alias,payroll.component,PA0008.IND27,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=IND27; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Indicator for indirect valuation; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=INDBW, domain=CHAR1"
