action,priority,confidence,concept_id,proposed_entity,proposed_attribute,proposed_display_name,proposed_alias,source_system,source_file,source_table,source_field,source_datatype,evidence,review_note
new_concept_candidate,P0,high,,employee,phone,Employee Phone,Complete_Phone_Number; Employee_Phone_Number; Home_Phone; Involved_Party_Non-Worker_Phone_Number; Mobile_Phone; Phone_Number; Work_Phone; Video_Conference_Details,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Human Capital Management; Locations,,,Unknown overlay concept_id employee.phone appears in 8 Workday rows.,Likely missing employee contact concept. Review aliases as phone-specific; exclude video conference or non-worker party fields if they are not employee attributes.
map_existing_or_new_decision,P0,medium,invoice.document_currency_code,invoice,currency,Invoice Currency,Frequency_Reference; Amount; Annual_Income; Annualized_in_Reporting_Currency_Summary_Data; Currency_Code; Currency_Reference; Currency_Reference_Data; Individual_Target_Currency_Reference; Per_Unit_Amount; Primary_Compensation_Basis; Total_Salary_and_Allowances,Workday,metadata_dict/wd_hr_knowledge_overlay.csv,Benefits; Human Capital Management,,string,Unknown overlay concept_id invoice.currency appears in 11 Workday rows.,Do not import these aliases directly. First decide whether the overlay should map currency-code fields to invoice.document_currency_code/currency.code or whether some compensation amount rows are misclassified.
add_alias,P2,medium,opportunity.amount,,,,expectedRevenue,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Expected Revenue,DECIMAL,Exact unique match from metadata_dict row 'Expected Revenue'. Example value: 45000,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.close_date,,,,ABSCH_DAT,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Close Date,DATE,Exact unique match from metadata_dict row 'Close Date'. Example value: 2026-06-30,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.close_date,,,,Datum zatvaranja,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Close Date,DATE,Exact unique match from metadata_dict row 'Close Date'. Example value: 2026-06-30,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.close_date,,,,closeDate,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Close Date,DATE,Exact unique match from metadata_dict row 'Close Date'. Example value: 2026-06-30,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.id,,,,ID prilike,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Opportunity ID,INT/UUID,Exact unique match from metadata_dict row 'Opportunity ID'. Example value: OPP-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.id,,,,OPPNR,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Opportunity ID,INT/UUID,Exact unique match from metadata_dict row 'Opportunity ID'. Example value: OPP-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.id,,,,opportunityId,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Opportunity ID,INT/UUID,Exact unique match from metadata_dict row 'Opportunity ID'. Example value: OPP-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.probability,,,,PROB,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Probability,DECIMAL,Exact unique match from metadata_dict row 'Probability'. Example value: 75,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.probability,,,,Verovatnoca,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Probability,DECIMAL,Exact unique match from metadata_dict row 'Probability'. Example value: 75,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.probability,,,,WAHRSCH,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Probability,DECIMAL,Exact unique match from metadata_dict row 'Probability'. Example value: 75,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.probability,,,,closeprobability,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Probability,DECIMAL,Exact unique match from metadata_dict row 'Probability'. Example value: 75,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.stage,,,,Faza pipeline-a,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Pipeline Stage,VARCHAR,Exact unique match from metadata_dict row 'Pipeline Stage'. Example value: Negotiation,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.stage,,,,PHASE,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Pipeline Stage,VARCHAR,Exact unique match from metadata_dict row 'Pipeline Stage'. Example value: Negotiation,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,opportunity.stage,,,,pipelineStage,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Pipeline Stage,VARCHAR,Exact unique match from metadata_dict row 'Pipeline Stage'. Example value: Negotiation,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.date,,,,Datum placanja,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Date,DATE,Exact unique match from metadata_dict row 'Payment Date'. Example value: 2026-04-30,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.date,,,,ZALDT,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Date,DATE,Exact unique match from metadata_dict row 'Payment Date'. Example value: 2026-04-30,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.date,,,,paymentDate,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Date,DATE,Exact unique match from metadata_dict row 'Payment Date'. Example value: 2026-04-30,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.method_code,,,,Nacin placanja,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Method,VARCHAR,Exact unique match from metadata_dict row 'Payment Method'. Example value: Bank Transfer,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.method_code,,,,ZLSCH,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Method,VARCHAR,Exact unique match from metadata_dict row 'Payment Method'. Example value: Bank Transfer,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.method_code,,,,paymentMethod,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Method,VARCHAR,Exact unique match from metadata_dict row 'Payment Method'. Example value: Bank Transfer,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.reference,,,,Poziv na broj,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Reference,VARCHAR,Exact unique match from metadata_dict row 'Payment Reference'. Example value: 97-12-345678,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.reference,,,,XBLNR,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Reference,VARCHAR,Exact unique match from metadata_dict row 'Payment Reference'. Example value: 97-12-345678,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.reference,,,,paymentReference,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Reference,VARCHAR,Exact unique match from metadata_dict row 'Payment Reference'. Example value: 97-12-345678,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.status,,,,Status placanja,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Status,VARCHAR,Exact unique match from metadata_dict row 'Payment Status'. Example value: Paid,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.status,,,,ZAHLST,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Status,VARCHAR,Exact unique match from metadata_dict row 'Payment Status'. Example value: Paid,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payment.status,,,,paymentStatus,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Payment Status,VARCHAR,Exact unique match from metadata_dict row 'Payment Status'. Example value: Paid,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payroll.tax_amount,,,,Iznos poreza,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Tax Amount,DECIMAL,Exact unique match from metadata_dict row 'Tax Amount'. Example value: 2083.33,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payroll.tax_amount,,,,MWSBP,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Tax Amount,DECIMAL,Exact unique match from metadata_dict row 'Tax Amount'. Example value: 2083.33,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,payroll.tax_amount,,,,taxAmount,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Tax Amount,DECIMAL,Exact unique match from metadata_dict row 'Tax Amount'. Example value: 2083.33,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,performance_review.rating,,,,LEIST_NOT,Cross-system,metadata_dict/metadata_dict.csv,HR,Performance Rating,DECIMAL,Exact unique match from metadata_dict row 'Performance Rating'. Example value: 4.5,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,performance_review.rating,,,,Ocena performansi,Cross-system,metadata_dict/metadata_dict.csv,HR,Performance Rating,DECIMAL,Exact unique match from metadata_dict row 'Performance Rating'. Example value: 4.5,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,performance_review.rating,,,,performanceRating,Cross-system,metadata_dict/metadata_dict.csv,HR,Performance Rating,DECIMAL,Exact unique match from metadata_dict row 'Performance Rating'. Example value: 4.5,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,plant.id,,,,Plant__c,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Production Plant,VARCHAR,Exact unique match from metadata_dict row 'Production Plant'. Example value: PL01,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,plant.id,,,,Pogon,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Production Plant,VARCHAR,Exact unique match from metadata_dict row 'Production Plant'. Example value: PL01,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,plant.id,,,,fabrika,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Production Plant,VARCHAR,Exact unique match from metadata_dict row 'Production Plant'. Example value: PL01,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,plant.id,,,,factory,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Production Plant,VARCHAR,Exact unique match from metadata_dict row 'Production Plant'. Example value: PL01,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,plant.id,,,,plnt,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Production Plant,VARCHAR,Exact unique match from metadata_dict row 'Production Plant'. Example value: PL01,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,price.unit,,,,Cena po jedinici,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Unit Price,DECIMAL,Exact unique match from metadata_dict row 'Unit Price'. Example value: 1200,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,price.unit,,,,NETPR,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Unit Price,DECIMAL,Exact unique match from metadata_dict row 'Unit Price'. Example value: 1200,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,price.unit,,,,unitPrice,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Unit Price,DECIMAL,Exact unique match from metadata_dict row 'Unit Price'. Example value: 1200,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.id,,,,ID proizvoda,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Product ID,INT/UUID,Exact unique match from metadata_dict row 'Product ID'. Example value: P001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.id,,,,PROD_ID,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Product ID,INT/UUID,Exact unique match from metadata_dict row 'Product ID'. Example value: P001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.id,,,,productId,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Product ID,INT/UUID,Exact unique match from metadata_dict row 'Product ID'. Example value: P001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.lifecycle_status,,,,LIFE_STAT,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Lifecycle Status,VARCHAR,Exact unique match from metadata_dict row 'Lifecycle Status'. Example value: Active,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.lifecycle_status,,,,Status zivotnog ciklusa,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Lifecycle Status,VARCHAR,Exact unique match from metadata_dict row 'Lifecycle Status'. Example value: Active,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.lifecycle_status,,,,lifecycleStatus,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Lifecycle Status,VARCHAR,Exact unique match from metadata_dict row 'Lifecycle Status'. Example value: Active,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.lifecycle_status,,,,MMSTA,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Product Status,VARCHAR,Exact unique match from metadata_dict row 'Product Status'. Example value: Active,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.lifecycle_status,,,,Status proizvoda,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Product Status,VARCHAR,Exact unique match from metadata_dict row 'Product Status'. Example value: Active,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,product.lifecycle_status,,,,productStatus,Cross-system,metadata_dict/metadata_dict.csv,Proizvodi/Materijali,Product Status,VARCHAR,Exact unique match from metadata_dict row 'Product Status'. Example value: Active,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,production_operation.number,,,,Broj operacije,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Operation Number,VARCHAR,Exact unique match from metadata_dict row 'Operation Number'. Example value: 10,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,production_operation.number,,,,OP_NO,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Operation Number,VARCHAR,Exact unique match from metadata_dict row 'Operation Number'. Example value: 10,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,production_operation.number,,,,operationNumber,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Operation Number,VARCHAR,Exact unique match from metadata_dict row 'Operation Number'. Example value: 10,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,profit_center.id,,,,PROF_CTR,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Profit Center,VARCHAR,Exact unique match from metadata_dict row 'Profit Center'. Example value: PC2000,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,profit_center.id,,,,Profitni centar,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Profit Center,VARCHAR,Exact unique match from metadata_dict row 'Profit Center'. Example value: PC2000,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,profit_center.id,,,,profitCenter,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Profit Center,VARCHAR,Exact unique match from metadata_dict row 'Profit Center'. Example value: PC2000,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.id,,,,PSPID,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project Code,VARCHAR,Exact unique match from metadata_dict row 'Project Code'. Example value: PRJ-2026-01,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.id,,,,projectCode,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project Code,VARCHAR,Exact unique match from metadata_dict row 'Project Code'. Example value: PRJ-2026-01,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.id,,,,sifra projekta,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project Code,VARCHAR,Exact unique match from metadata_dict row 'Project Code'. Example value: PRJ-2026-01,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.id,,,,ID projekta,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project ID,INT/UUID,Exact unique match from metadata_dict row 'Project ID'. Example value: PRJ-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.id,,,,PSPID,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project ID,INT/UUID,Exact unique match from metadata_dict row 'Project ID'. Example value: PRJ-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.id,,,,projectId,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project ID,INT/UUID,Exact unique match from metadata_dict row 'Project ID'. Example value: PRJ-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.manager,,,,PMNAME,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project Manager,VARCHAR,Exact unique match from metadata_dict row 'Project Manager'. Example value: J. Markovic,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.manager,,,,Projekt menadzer,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project Manager,VARCHAR,Exact unique match from metadata_dict row 'Project Manager'. Example value: J. Markovic,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,project.manager,,,,projectManager,Cross-system,metadata_dict/metadata_dict.csv,Projekti,Project Manager,VARCHAR,Exact unique match from metadata_dict row 'Project Manager'. Example value: J. Markovic,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,purchase_order.id,,,,Broj nabavnog naloga,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Purchase Order Number,VARCHAR,Exact unique match from metadata_dict row 'Purchase Order Number'. Example value: PO-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,purchase_order.id,,,,PONumber__c,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Purchase Order Number,VARCHAR,Exact unique match from metadata_dict row 'Purchase Order Number'. Example value: PO-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,purchase_order.id,,,,poNumber,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Purchase Order Number,VARCHAR,Exact unique match from metadata_dict row 'Purchase Order Number'. Example value: PO-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,quality_inspection.id,,,,INSP_LOT,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Inspection Lot,VARCHAR,Exact unique match from metadata_dict row 'Inspection Lot'. Example value: INS-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,quality_inspection.id,,,,Lot inspekcije,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Inspection Lot,VARCHAR,Exact unique match from metadata_dict row 'Inspection Lot'. Example value: INS-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,quality_inspection.id,,,,inspectionLot,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Inspection Lot,VARCHAR,Exact unique match from metadata_dict row 'Inspection Lot'. Example value: INS-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,quote.id,,,,Broj ponude,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Quotation Number,VARCHAR,Exact unique match from metadata_dict row 'Quotation Number'. Example value: QT-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,quote.id,,,,VBELN_QT,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Quotation Number,VARCHAR,Exact unique match from metadata_dict row 'Quotation Number'. Example value: QT-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,quote.id,,,,quotationNumber,Cross-system,metadata_dict/metadata_dict.csv,Finansije,Quotation Number,VARCHAR,Exact unique match from metadata_dict row 'Quotation Number'. Example value: QT-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,requisition.requester_id,,,,REQ_BY,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Requested By,VARCHAR,Exact unique match from metadata_dict row 'Requested By'. Example value: J. Markovic,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,requisition.requester_id,,,,Trazio,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Requested By,VARCHAR,Exact unique match from metadata_dict row 'Requested By'. Example value: J. Markovic,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,requisition.requester_id,,,,requestedBy,Cross-system,metadata_dict/metadata_dict.csv,Nabavka,Requested By,VARCHAR,Exact unique match from metadata_dict row 'Requested By'. Example value: J. Markovic,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,resource.id,,,,ID resursa,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Resource ID,INT/UUID,Exact unique match from metadata_dict row 'Resource ID'. Example value: RES-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,resource.id,,,,RESOURCE,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Resource ID,INT/UUID,Exact unique match from metadata_dict row 'Resource ID'. Example value: RES-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,resource.id,,,,resourceId,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Resource ID,INT/UUID,Exact unique match from metadata_dict row 'Resource ID'. Example value: RES-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,route.id,,,,Route__c,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Route,VARCHAR,Exact unique match from metadata_dict row 'Route'. Example value: BG-NS-SU,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,route.id,,,,Ruta,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Route,VARCHAR,Exact unique match from metadata_dict row 'Route'. Example value: BG-NS-SU,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,route.id,,,,itinerary,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Route,VARCHAR,Exact unique match from metadata_dict row 'Route'. Example value: BG-NS-SU,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,route.id,,,,routeid,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Route,VARCHAR,Exact unique match from metadata_dict row 'Route'. Example value: BG-NS-SU,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,route.id,,,,rt,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Route,VARCHAR,Exact unique match from metadata_dict row 'Route'. Example value: BG-NS-SU,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,sales_order.id,,,,Broj prodajnog naloga,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Sales Order Number,VARCHAR,Exact unique match from metadata_dict row 'Sales Order Number'. Example value: SO-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,sales_order.id,,,,VBELN,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Sales Order Number,VARCHAR,Exact unique match from metadata_dict row 'Sales Order Number'. Example value: SO-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,sales_order.id,,,,salesOrderNumber,Cross-system,metadata_dict/metadata_dict.csv,Prodaja/CRM,Sales Order Number,VARCHAR,Exact unique match from metadata_dict row 'Sales Order Number'. Example value: SO-2026-001,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,scrap.quantity,,,,RSMNG,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Scrap Quantity,DECIMAL,Exact unique match from metadata_dict row 'Scrap Quantity'. Example value: 2,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,scrap.quantity,,,,scrapQty,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Scrap Quantity,DECIMAL,Exact unique match from metadata_dict row 'Scrap Quantity'. Example value: 2,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,scrap.quantity,,,,skart kolicina,Cross-system,metadata_dict/metadata_dict.csv,Proizvodnja,Scrap Quantity,DECIMAL,Exact unique match from metadata_dict row 'Scrap Quantity'. Example value: 2,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.carrier,,,,Carrier__c,Cross-system,metadata_dict/metadata_dict.csv,Skladiste,Carrier,VARCHAR,Exact unique match from metadata_dict row 'Carrier'. Example value: DHL,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.carrier,,,,Prevoznik,Cross-system,metadata_dict/metadata_dict.csv,Skladiste,Carrier,VARCHAR,Exact unique match from metadata_dict row 'Carrier'. Example value: DHL,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.carrier,,,,SPEDI,Cross-system,metadata_dict/metadata_dict.csv,Skladiste,Carrier,VARCHAR,Exact unique match from metadata_dict row 'Carrier'. Example value: DHL,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.carrier,,,,car,Cross-system,metadata_dict/metadata_dict.csv,Skladiste,Carrier,VARCHAR,Exact unique match from metadata_dict row 'Carrier'. Example value: DHL,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.carrier,,,,carrier_id,Cross-system,metadata_dict/metadata_dict.csv,Skladiste,Carrier,VARCHAR,Exact unique match from metadata_dict row 'Carrier'. Example value: DHL,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.freight_cost,,,,Cena prevoza,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Freight Cost,DECIMAL,Exact unique match from metadata_dict row 'Freight Cost'. Example value: 250,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
add_alias,P2,medium,shipment.freight_cost,,,,FRACHT_K,Cross-system,metadata_dict/metadata_dict.csv,Logistika,Freight Cost,DECIMAL,Exact unique match from metadata_dict row 'Freight Cost'. Example value: 250,Alias proposal from naming-convention dictionary; review abbreviations and localized labels before promotion.
